1, 131.135, 44.3376
1, 131.145, 44.2985
1, 131.156, 44.2596
1, 131.167, 44.2207
1, 131.178, 44.1819
1, 131.189, 44.1432
1, 131.2, 44.1045
1, 131.212, 44.0659
1, 131.195, 44.0412
1, 131.234, 43.9889
1, 131.218, 43.9642
1, 131.23, 43.9258
1, 131.241, 43.8874
1, 131.253, 43.8492
1, 131.265, 43.811
1, 131.249, 43.7862
1, 131.261, 43.7481
1, 131.273, 43.7101
1, 131.258, 43.6853
1, 131.298, 43.6343
1, 131.282, 43.6095
1, 131.294, 43.5718
1, 131.307, 43.5341
1, 131.291, 43.5088
1, 131.304, 43.4712
1, 131.317, 43.4337
1, 131.301, 43.4088
1, 131.286, 43.3838
1, 131.299, 43.3464
1, 131.312, 43.3092
1, 131.297, 43.2842
1, 131.31, 43.247
1, 131.323, 43.2099
1, 131.308, 43.1849
1, 131.294, 43.1598
1, 131.307, 43.1229
1, 131.321, 43.0859
1, 131.306, 43.0608
1, 131.291, 43.0357
1, 131.305, 42.999
1, 131.291, 42.9738
2, 138.247, 40.4077
2, 138.264, 40.4114
2, 138.281, 40.415
2, 138.298, 40.4185
2, 138.32, 40.4174
2, 138.337, 40.4208
2, 138.359, 40.4194
2, 138.376, 40.4227
2, 138.394, 40.4258
2, 138.411, 40.4289
2, 138.428, 40.4319
2, 138.445, 40.4349
2, 138.463, 40.4378
2, 138.484, 40.4358
2, 138.501, 40.4386
2, 138.519, 40.4412
2, 138.54, 40.439
2, 138.557, 40.4415
2, 138.575, 40.4439
2, 138.592, 40.4463
2, 138.609, 40.4486
2, 138.627, 40.4508
2, 138.644, 40.4529
2, 138.661, 40.455
2, 138.682, 40.4521
2, 138.7, 40.454
2, 138.717, 40.4559
2, 138.734, 40.4576
2, 138.755, 40.4544
2, 138.772, 40.456
2, 138.79, 40.4576
2, 138.807, 40.459
2, 138.825, 40.4604
2, 138.842, 40.4618
2, 138.859, 40.463
2, 138.877, 40.4642
2, 138.894, 40.4653
2, 138.914, 40.4614
2, 138.932, 40.4623
2, 138.949, 40.4632
2, 138.967, 40.464
3, 133.095, 32.3274
3, 133.124, 32.3858
3, 133.169, 32.4637
3, 133.215, 32.5415
3, 133.244, 32.5994
3, 133.274, 32.6572
3, 133.337, 32.754
3, 133.367, 32.8114
3, 133.396, 32.8688
3, 133.426, 32.926
3, 133.473, 33.0024
3, 133.504, 33.0594
3, 133.551, 33.1354
3, 133.582, 33.192
3, 133.612, 33.2485
3, 133.643, 33.3049
3, 133.674, 33.3611
3, 133.746, 33.4599
3, 133.777, 33.5157
3, 133.8, 33.5622
3, 133.84, 33.6273
3, 133.871, 33.6827
3, 133.903, 33.738
3, 133.935, 33.7932
3, 133.967, 33.8482
3, 133.999, 33.903
3, 134.031, 33.9577
3, 134.064, 34.0123
3, 134.096, 34.0667
3, 134.111, 34.1027
3, 134.145, 34.1578
3, 134.178, 34.2118
3, 134.211, 34.2658
3, 134.226, 34.3015
3, 134.26, 34.355
3, 134.293, 34.4084
3, 134.318, 34.4527
3, 134.342, 34.4969
3, 134.376, 34.5498
3, 134.392, 34.5849
3, 134.426, 34.6376
4, 144.859, 39.5543
4, 144.856, 39.5735
4, 144.853, 39.5927
4, 144.85, 39.6119
4, 144.846, 39.631
4, 144.843, 39.6502
4, 144.813, 39.6675
4, 144.809, 39.6865
4, 144.806, 39.7056
4, 144.802, 39.7246
4, 144.799, 39.7436
4, 144.795, 39.7626
4, 144.792, 39.7816
4, 144.788, 39.8005
4, 144.784, 39.8195
4, 144.781, 39.8384
4, 144.777, 39.8573
4, 144.773, 39.8763
4, 144.77, 39.8951
4, 144.766, 39.914
4, 144.762, 39.9329
4, 144.759, 39.9517
4, 144.755, 39.9706
4, 144.751, 39.9894
4, 144.747, 40.0082
4, 144.743, 40.027
4, 144.739, 40.0457
4, 144.736, 40.0645
4, 144.732, 40.0832
4, 144.728, 40.1019
4, 144.724, 40.1206
4, 144.72, 40.1392
4, 144.716, 40.1578
4, 144.712, 40.1765
4, 144.734, 40.1996
4, 144.73, 40.2182
4, 144.726, 40.2369
4, 144.722, 40.2555
4, 144.718, 40.2741
4, 144.714, 40.2926
4, 144.71, 40.3112
5, 133.837, 39.5217
5, 133.834, 39.5009
5, 133.831, 39.4706
5, 133.8, 39.4503
5, 133.797, 39.4294
5, 133.793, 39.4085
5, 133.789, 39.3877
5, 133.786, 39.3663
5, 133.755, 39.3455
5, 133.752, 39.3245
5, 133.748, 39.3035
5, 133.745, 39.2826
5, 133.714, 39.2613
5, 133.711, 39.2402
5, 133.708, 39.2191
5, 133.705, 39.1981
5, 133.674, 39.1763
5, 133.671, 39.1551
5, 133.668, 39.134
5, 133.665, 39.1128
5, 133.634, 39.0906
5, 133.631, 39.0693
